Time,Unsubtracted Weight,Baseline Weight,Program Temperature,Sample Temperature,Approx. Gas Flow,R25 Diagnostic Signal, 
0.000000,9.077762,0.000000,50.000000,50.950000,40.200000,0.000000, 
0.016667,9.076657,0.000000,50.000000,50.960000,40.200000,0.000000, 
0.033333,9.076215,0.000000,50.000000,50.960000,40.200000,0.000000, 
0.050000,9.075332,0.000000,50.000000,50.970000,40.200000,0.000000, 
0.066667,9.074669,0.000000,50.000000,50.980000,40.200000,0.000000, 
0.083333,9.073564,0.000000,50.000000,50.980000,40.200000,0.000000, 
0.100000,9.072901,0.000000,50.000000,50.990000,40.200000,0.000000, 
0.116667,9.072239,0.000000,50.000000,51.000000,40.200000,0.000000, 
0.133333,9.071576,0.000000,50.000000,51.000000,40.200000,0.000000, 
0.150000,9.070913,0.000000,50.000000,51.010000,40.200000,0.000000, 
0.166667,9.070250,0.000000,50.000000,51.020000,40.200000,0.000000, 
0.183333,9.069367,0.000000,50.000000,51.030000,40.200000,0.000000, 
0.200000,9.068483,0.000000,50.000000,51.040000,40.200000,0.000000, 
0.216667,9.067599,0.000000,50.000000,51.040000,40.200000,0.000000, 
0.233333,9.066936,0.000000,50.000000,51.050000,40.200000,0.000000, 
0.250000,9.066273,0.000000,50.000000,51.060000,40.200000,0.000000, 
0.266667,9.065832,0.000000,50.000000,51.070000,40.200000,0.000000, 
0.283333,9.065390,0.000000,50.000000,51.080000,40.200000,0.000000, 
0.300000,9.064727,0.000000,50.000000,51.090000,40.200000,0.000000, 
0.316667,9.064064,0.000000,50.000000,51.090000,40.200000,0.000000, 
0.333333,9.063401,0.000000,50.000000,51.100000,40.200000,0.000000, 
0.350000,9.062959,0.000000,50.000000,51.110000,40.200000,0.000000, 
0.366667,9.062297,0.000000,50.000000,51.120000,40.200000,0.000000, 
0.383333,9.061855,0.000000,50.000000,51.130000,40.200000,0.000000, 
0.400000,9.061192,0.000000,50.000000,51.140000,40.200000,0.000000, 
0.416667,9.060529,0.000000,50.000000,51.150000,40.100000,0.000000, 
0.433333,9.059866,0.000000,50.000000,51.160000,40.100000,0.000000, 
0.450000,9.059204,0.000000,50.000000,51.170000,40.200000,0.000000, 
0.466667,9.058762,0.000000,50.000000,51.180000,40.200000,0.000000, 
0.483333,9.058320,0.000000,50.000000,51.190000,40.200000,0.000000, 
0.500000,9.057657,0.000000,50.000000,51.200000,40.200000,0.000000, 
0.516667,9.056994,0.000000,50.000000,51.210000,40.200000,0.000000, 
0.533333,9.055890,0.000000,50.000000,51.220000,40.200000,0.000000, 
0.550000,9.055227,0.000000,50.000000,51.230000,40.200000,0.000000, 
0.566667,9.054564,0.000000,50.000000,51.230000,40.200000,0.000000, 
0.583333,9.054122,0.000000,50.000000,51.240000,40.200000,0.000000, 
0.600000,9.053680,0.000000,50.000000,51.250000,40.200000,0.000000, 
0.616667,9.053238,0.000000,50.000000,51.260000,40.200000,0.000000, 
0.633333,9.052796,0.000000,50.000000,51.270000,40.200000,0.000000, 
0.650000,9.052576,0.000000,50.000000,51.280000,40.300000,0.000000, 
0.666667,9.052355,0.000000,50.000000,51.290000,40.300000,0.000000, 
0.683333,9.051913,0.000000,50.000000,51.300000,40.200000,0.000000, 
0.700000,9.051692,0.000000,50.000000,51.310000,40.200000,0.000000, 
0.716667,9.051250,0.000000,50.000000,51.320000,40.200000,0.000000, 
0.733333,9.051029,0.000000,50.000000,51.330000,40.200000,0.000000, 
0.750000,9.050587,0.000000,50.000000,51.340000,40.200000,0.000000, 
0.766667,9.049703,0.000000,50.000000,51.350000,40.200000,0.000000, 
0.783333,9.049262,0.000000,50.000000,51.360000,40.200000,0.000000, 
0.800000,9.048820,0.000000,50.000000,51.370000,40.200000,0.000000, 
0.816667,9.048157,0.000000,50.000000,51.380000,40.200000,0.000000, 
0.833333,9.047715,0.000000,50.000000,51.390000,40.200000,0.000000, 
0.850000,9.047494,0.000000,50.000000,51.400000,40.200000,0.000000, 
0.866667,9.047052,0.000000,50.000000,51.410000,40.200000,0.000000, 
0.883333,9.046610,0.000000,50.000000,51.410000,40.200000,0.000000, 
0.900000,9.045948,0.000000,50.000000,51.420000,40.200000,0.000000, 
0.916667,9.045727,0.000000,50.000000,51.430000,40.200000,0.000000, 
0.933333,9.045285,0.000000,50.000000,51.440000,40.200000,0.000000, 
0.950000,9.044401,0.000000,50.000000,51.450000,40.200000,0.000000, 
0.966667,9.043959,0.000000,50.000000,51.460000,40.200000,0.000000, 
0.983333,9.043517,0.000000,50.000000,51.470000,40.200000,0.000000, 
1.000000,9.043296,0.000000,50.000000,51.480000,40.200000,0.000000, 
1.016667,9.043075,0.000000,50.000000,51.490000,40.200000,0.000000, 
1.033333,9.042854,0.000000,50.000000,51.500000,40.200000,0.000000, 
1.050000,9.042413,0.000000,50.000000,51.510000,40.200000,0.000000, 
1.066667,9.042192,0.000000,50.000000,51.510000,40.200000,0.000000, 
1.083333,9.041971,0.000000,50.000000,51.520000,40.200000,0.000000, 
1.100000,9.041750,0.000000,50.000000,51.530000,40.200000,0.000000, 
1.116667,9.041529,0.000000,50.000000,51.540000,40.200000,0.000000, 
1.133333,9.041308,0.000000,50.000000,51.550000,40.200000,0.000000, 
1.150000,9.041087,0.000000,50.000000,51.560000,40.200000,0.000000, 
1.166667,9.040645,0.000000,50.000000,51.570000,40.200000,0.000000, 
1.183333,9.039982,0.000000,50.000000,51.570000,40.200000,0.000000, 
1.200000,9.039320,0.000000,50.000000,51.580000,40.200000,0.000000, 
1.216667,9.039099,0.000000,50.000000,51.590000,40.200000,0.000000, 
1.233333,9.038657,0.000000,50.000000,51.600000,40.200000,0.000000, 
1.250000,9.038436,0.000000,50.000000,51.610000,40.200000,0.000000, 
1.266667,9.038436,0.000000,50.000000,51.620000,40.200000,0.000000, 
1.283333,9.038215,0.000000,50.000000,51.620000,40.200000,0.000000, 
1.300000,9.037994,0.000000,50.000000,51.630000,40.200000,0.000000, 
1.316667,9.037994,0.000000,50.000000,51.640000,40.200000,0.000000, 
1.333333,9.037994,0.000000,50.000000,51.650000,40.200000,0.000000, 
1.350000,9.037773,0.000000,50.000000,51.660000,40.200000,0.000000, 
1.366667,9.037773,0.000000,50.000000,51.660000,40.200000,0.000000, 
1.383333,9.037331,0.000000,50.000000,51.670000,40.200000,0.000000, 
1.400000,9.011261,0.000000,50.000000,51.680000,40.200000,0.000000, 
1.416667,9.034017,0.000000,50.000000,51.690000,40.200000,0.000000, 
1.433333,9.026505,0.000000,50.000000,51.690000,40.200000,0.000000, 
1.450000,9.018773,0.000000,50.000000,51.700000,40.200000,0.000000, 
1.466667,9.037110,0.000000,50.000000,51.710000,40.200000,0.000000, 
1.483333,9.036889,0.000000,50.000000,51.720000,40.200000,0.000000, 
1.500000,9.035122,0.000000,50.000000,51.720000,40.200000,0.000000, 
1.516667,9.034238,0.000000,50.000000,51.730000,40.200000,0.000000, 
1.533333,9.034238,0.000000,50.000000,51.740000,40.200000,0.000000, 
1.550000,9.034017,0.000000,50.000000,51.750000,40.200000,0.000000, 
1.566667,9.033796,0.000000,50.000000,51.750000,40.200000,0.000000, 
1.583333,9.033575,0.000000,50.000000,51.760000,40.200000,0.000000, 
1.600000,9.033133,0.000000,50.000000,51.770000,40.200000,0.000000, 
1.616667,9.032912,0.000000,50.000000,51.770000,40.200000,0.000000, 
1.633333,9.032691,0.000000,50.000000,51.780000,40.200000,0.000000, 
1.650000,9.032471,0.000000,50.000000,51.790000,40.200000,0.000000, 
1.666667,9.032029,0.000000,50.000000,51.790000,40.200000,0.000000, 
1.683333,9.031808,0.000000,50.000000,51.800000,40.200000,0.000000, 
1.700000,9.031587,0.000000,50.000000,51.810000,40.200000,0.000000, 
1.716667,9.031366,0.000000,50.000000,51.810000,40.200000,0.000000, 
1.733333,9.031145,0.000000,50.000000,51.820000,40.200000,0.000000, 
1.750000,9.030924,0.000000,50.000000,51.830000,40.200000,0.000000, 
1.766667,9.030482,0.000000,50.000000,51.830000,40.200000,0.000000, 
1.783333,9.030040,0.000000,50.000000,51.840000,40.200000,0.000000, 
1.800000,9.029819,0.000000,50.000000,51.850000,40.200000,0.000000, 
1.816667,9.029598,0.000000,50.000000,51.850000,40.200000,0.000000, 
1.833333,9.029157,0.000000,50.000000,51.860000,40.200000,0.000000, 
1.850000,9.028936,0.000000,50.000000,51.870000,40.100000,0.000000, 
1.866667,9.028715,0.000000,50.000000,51.870000,40.100000,0.000000, 
1.883333,9.028494,0.000000,50.000000,51.880000,40.200000,0.000000, 
1.900000,9.028273,0.000000,50.000000,51.880000,40.200000,0.000000, 
1.916667,9.028273,0.000000,50.000000,51.890000,40.200000,0.000000, 
1.933333,9.028052,0.000000,50.000000,51.890000,40.200000,0.000000, 
1.950000,9.027831,0.000000,50.000000,51.900000,40.300000,0.000000, 
1.966667,9.027610,0.000000,50.000000,51.910000,40.300000,0.000000, 
1.983333,9.027610,0.000000,50.000000,51.910000,40.200000,0.000000, 
2.000000,9.027389,0.000000,50.000000,51.920000,40.200000,0.000000, 
2.016667,9.027168,0.000000,50.000000,51.920000,40.200000,0.000000, 
2.033333,9.026947,0.000000,50.000000,51.930000,40.200000,0.000000, 
2.050000,9.026947,0.000000,50.000000,51.930000,40.200000,0.000000, 
2.066667,9.026726,0.000000,50.000000,51.940000,40.200000,0.000000, 
2.083333,9.026505,0.000000,50.000000,51.940000,40.200000,0.000000, 
2.100000,9.026284,0.000000,50.000000,51.950000,40.200000,0.000000, 
2.116667,9.025843,0.000000,50.000000,51.950000,40.100000,0.000000, 
2.133333,9.025622,0.000000,50.000000,51.960000,40.100000,0.000000, 
2.150000,9.025401,0.000000,50.000000,51.960000,40.200000,0.000000, 
2.166667,9.025180,0.000000,50.000000,51.970000,40.200000,0.000000, 
2.183333,9.024959,0.000000,50.000000,51.970000,40.200000,0.000000, 
2.200000,9.024738,0.000000,50.000000,51.980000,40.200000,0.000000, 
2.216667,9.024517,0.000000,50.000000,51.980000,40.200000,0.000000, 
2.233333,9.024517,0.000000,50.000000,51.990000,40.200000,0.000000, 
2.250000,9.024296,0.000000,50.000000,51.990000,40.200000,0.000000, 
2.266667,9.023854,0.000000,50.000000,52.000000,40.200000,0.000000, 
2.283333,9.023854,0.000000,50.000000,52.000000,40.200000,0.000000, 
2.300000,9.023633,0.000000,50.000000,52.010000,40.200000,0.000000, 
2.316667,9.023412,0.000000,50.000000,52.010000,40.200000,0.000000, 
2.333333,9.022970,0.000000,50.000000,52.020000,40.200000,0.000000, 
2.350000,9.022970,0.000000,50.000000,52.020000,40.100000,0.000000, 
2.366667,9.022749,0.000000,50.000000,52.030000,40.100000,0.000000, 
2.383333,9.022529,0.000000,50.000000,52.030000,40.200000,0.000000, 
2.400000,9.022308,0.000000,50.000000,52.040000,40.200000,0.000000, 
2.416667,9.021866,0.000000,50.000000,52.040000,40.200000,0.000000, 
2.433333,9.021645,0.000000,50.000000,52.040000,40.200000,0.000000, 
2.450000,9.021645,0.000000,50.000000,52.050000,40.200000,0.000000, 
2.466667,9.021424,0.000000,50.000000,52.050000,40.200000,0.000000, 
2.483333,9.021424,0.000000,50.000000,52.060000,40.200000,0.000000, 
2.500000,9.021203,0.000000,50.000000,52.060000,40.200000,0.000000, 
2.516667,9.020982,0.000000,50.000000,52.060000,40.200000,0.000000, 
2.533333,9.020982,0.000000,50.000000,52.070000,40.200000,0.000000, 
2.550000,9.020982,0.000000,50.000000,52.070000,40.200000,0.000000, 
2.566667,9.020982,0.000000,50.000000,52.080000,40.200000,0.000000, 
2.583333,9.020761,0.000000,50.000000,52.080000,40.200000,0.000000, 
2.600000,9.020761,0.000000,50.000000,52.080000,40.200000,0.000000, 
2.616667,9.020761,0.000000,50.000000,52.090000,40.200000,0.000000, 
2.633333,9.020761,0.000000,50.000000,52.090000,40.200000,0.000000, 
2.650000,9.020540,0.000000,50.000000,52.100000,40.200000,0.000000, 
2.666667,9.020540,0.000000,50.000000,52.100000,40.200000,0.000000, 
2.683333,9.020540,0.000000,50.000000,52.100000,40.200000,0.000000, 
2.700000,9.020319,0.000000,50.000000,52.110000,40.200000,0.000000, 
2.716667,9.020319,0.000000,50.000000,52.110000,40.200000,0.000000, 
2.733333,9.020098,0.000000,50.000000,52.110000,40.200000,0.000000, 
2.750000,9.019877,0.000000,50.000000,52.120000,40.200000,0.000000, 
2.766667,9.019877,0.000000,50.000000,52.120000,40.200000,0.000000, 
2.783333,9.019656,0.000000,50.000000,52.120000,40.200000,0.000000, 
2.800000,9.019435,0.000000,50.000000,52.130000,40.200000,0.000000, 
2.816667,9.018994,0.000000,50.000000,52.130000,40.200000,0.000000, 
2.833333,9.018994,0.000000,50.000000,52.130000,40.200000,0.000000, 
2.850000,9.018773,0.000000,50.000000,52.140000,40.200000,0.000000, 
2.866667,9.018552,0.000000,50.000000,52.140000,40.200000,0.000000, 
2.883333,9.018331,0.000000,50.000000,52.140000,40.200000,0.000000, 
2.900000,9.017889,0.000000,50.000000,52.150000,40.200000,0.000000, 
2.916667,9.017889,0.000000,50.000000,52.150000,40.200000,0.000000, 
2.933333,9.017668,0.000000,50.000000,52.150000,40.200000,0.000000, 
2.950000,9.017447,0.000000,50.000000,52.160000,40.200000,0.000000, 
2.966667,9.017447,0.000000,50.000000,52.160000,40.200000,0.000000, 
2.983333,9.017226,0.000000,50.000000,52.160000,40.200000,0.000000, 
3.000000,9.017005,0.000000,50.000000,52.170000,40.200000,0.000000, 
3.016667,9.017005,0.000000,50.000000,52.170000,40.200000,0.000000, 
3.033333,9.016784,0.000000,50.000000,52.170000,40.200000,0.000000, 
3.050000,9.016784,0.000000,50.000000,52.170000,40.200000,0.000000, 
3.066667,9.016563,0.000000,50.000000,52.180000,40.200000,0.000000, 
3.083333,9.016342,0.000000,50.000000,52.180000,40.200000,0.000000, 
3.100000,9.016342,0.000000,50.000000,52.180000,40.200000,0.000000, 
3.116667,9.016121,0.000000,50.000000,52.190000,40.200000,0.000000, 
3.133333,9.016121,0.000000,50.000000,52.190000,40.200000,0.000000, 
3.150000,9.015901,0.000000,50.000000,52.190000,40.200000,0.000000, 
3.166667,9.015680,0.000000,50.000000,52.190000,40.200000,0.000000, 
3.183333,9.015459,0.000000,50.000000,52.200000,40.200000,0.000000, 
3.200000,9.015459,0.000000,50.000000,52.200000,40.200000,0.000000, 
3.216667,9.015238,0.000000,50.000000,52.200000,40.200000,0.000000, 
3.233333,9.015238,0.000000,50.000000,52.200000,40.200000,0.000000, 
3.250000,9.015017,0.000000,50.000000,52.210000,40.200000,0.000000, 
3.266667,9.014796,0.000000,50.000000,52.210000,40.200000,0.000000, 
3.283333,9.014575,0.000000,50.000000,52.210000,40.100000,0.000000, 
3.300000,9.014575,0.000000,50.000000,52.210000,40.100000,0.000000, 
3.316667,9.014354,0.000000,50.000000,52.220000,40.200000,0.000000, 
3.333333,9.014133,0.000000,50.000000,52.220000,40.200000,0.000000, 
3.350000,9.013691,0.000000,50.000000,52.220000,40.200000,0.000000, 
3.366667,9.013470,0.000000,50.000000,52.220000,40.200000,0.000000, 
3.383333,9.013249,0.000000,50.000000,52.230000,40.200000,0.000000, 
3.400000,9.013028,0.000000,50.000000,52.230000,40.200000,0.000000, 
3.416667,9.012807,0.000000,50.000000,52.230000,40.200000,0.000000, 
3.433333,9.012587,0.000000,50.000000,52.230000,40.200000,0.000000, 
3.450000,9.012366,0.000000,50.000000,52.240000,40.200000,0.000000, 
3.466667,9.012366,0.000000,50.000000,52.240000,40.200000,0.000000, 
3.483333,9.012366,0.000000,50.000000,52.240000,40.200000,0.000000, 
3.500000,9.012366,0.000000,50.000000,52.240000,40.200000,0.000000, 
3.516667,9.012366,0.000000,50.000000,52.240000,40.200000,0.000000, 
3.533333,9.012366,0.000000,50.000000,52.250000,40.200000,0.000000, 
3.550000,9.012366,0.000000,50.000000,52.250000,40.200000,0.000000, 
3.566667,9.012366,0.000000,50.000000,52.250000,40.200000,0.000000, 
3.583333,9.012366,0.000000,50.000000,52.250000,40.200000,0.000000, 
3.600000,9.012366,0.000000,50.000000,52.250000,40.200000,0.000000, 
3.616667,9.012366,0.000000,50.000000,52.260000,40.200000,0.000000, 
3.633333,9.012145,0.000000,50.000000,52.260000,40.200000,0.000000, 
3.650000,9.012145,0.000000,50.000000,52.260000,40.200000,0.000000, 
3.666667,9.012145,0.000000,50.000000,52.260000,40.200000,0.000000, 
3.683333,9.011924,0.000000,50.000000,52.260000,40.200000,0.000000, 
3.700000,9.011703,0.000000,50.000000,52.270000,40.200000,0.000000, 
3.716667,9.011703,0.000000,50.000000,52.270000,40.200000,0.000000, 
3.733333,9.011482,0.000000,50.000000,52.270000,40.200000,0.000000, 
3.750000,9.011261,0.000000,50.000000,52.270000,40.200000,0.000000, 
3.766667,9.011040,0.000000,50.000000,52.270000,40.200000,0.000000, 
3.783333,9.010819,0.000000,50.000000,52.270000,40.200000,0.000000, 
3.800000,9.010819,0.000000,50.000000,52.280000,40.200000,0.000000, 
3.816667,9.010598,0.000000,50.000000,52.280000,40.200000,0.000000, 
3.833333,9.010377,0.000000,50.000000,52.280000,40.200000,0.000000, 
3.850000,9.010156,0.000000,50.000000,52.280000,40.100000,0.000000, 
3.866667,9.010156,0.000000,50.000000,52.280000,40.100000,0.000000, 
3.883333,9.009935,0.000000,50.000000,52.280000,40.200000,0.000000, 
3.900000,9.009935,0.000000,50.000000,52.290000,40.200000,0.000000, 
3.916667,9.010156,0.000000,50.000000,52.290000,40.200000,0.000000, 
3.933333,9.009935,0.000000,50.000000,52.290000,40.200000,0.000000, 
3.950000,9.009935,0.000000,50.000000,52.290000,40.200000,0.000000, 
3.966667,9.009935,0.000000,50.000000,52.290000,40.200000,0.000000, 
3.983333,9.009935,0.000000,50.000000,52.290000,40.200000,0.000000, 
4.000000,9.009935,0.000000,50.000000,52.300000,40.200000,0.000000, 
4.016667,9.009714,0.000000,50.000000,52.300000,40.300000,0.000000, 
4.033333,9.009714,0.000000,50.000000,52.300000,40.300000,0.000000, 
4.050000,9.009935,0.000000,50.000000,52.300000,40.200000,0.000000, 
4.066667,9.009714,0.000000,50.000000,52.300000,40.200000,0.000000, 
4.083333,9.009714,0.000000,50.000000,52.300000,40.200000,0.000000, 
4.100000,9.009493,0.000000,50.000000,52.300000,40.200000,0.000000, 
4.116667,9.009493,0.000000,50.000000,52.310000,40.200000,0.000000, 
4.133333,9.009273,0.000000,50.000000,52.310000,40.200000,0.000000, 
4.150000,9.009273,0.000000,50.000000,52.310000,40.200000,0.000000, 
4.166667,9.009052,0.000000,50.000000,52.310000,40.200000,0.000000, 
4.183333,9.009052,0.000000,50.000000,52.310000,40.200000,0.000000, 
4.200000,9.009052,0.000000,50.000000,52.310000,40.200000,0.000000, 
4.216667,9.009052,0.000000,50.000000,52.310000,40.200000,0.000000, 
4.233333,9.009052,0.000000,50.000000,52.310000,40.200000,0.000000, 
4.250000,9.009052,0.000000,50.000000,52.320000,40.100000,0.000000, 
4.266667,9.008831,0.000000,50.000000,52.320000,40.100000,0.000000, 
4.283333,9.008831,0.000000,50.000000,52.320000,40.200000,0.000000, 
4.300000,9.008831,0.000000,50.000000,52.320000,40.200000,0.000000, 
4.316667,9.008831,0.000000,50.000000,52.320000,40.200000,0.000000, 
4.333333,9.008831,0.000000,50.000000,52.320000,40.200000,0.000000, 
4.350000,9.008831,0.000000,50.000000,52.320000,40.200000,0.000000, 
4.366667,9.008610,0.000000,50.000000,52.330000,40.200000,0.000000, 
4.383333,9.008389,0.000000,50.000000,52.330000,40.200000,0.000000, 
4.400000,9.008389,0.000000,50.000000,52.330000,40.200000,0.000000, 
4.416667,9.008389,0.000000,50.000000,52.330000,40.300000,0.000000, 
4.433333,9.008168,0.000000,50.000000,52.330000,40.300000,0.000000, 
4.450000,9.008389,0.000000,50.000000,52.330000,40.300000,0.000000, 
4.466667,9.008389,0.000000,50.000000,52.330000,40.300000,0.000000, 
4.483333,9.008168,0.000000,50.000000,52.330000,40.200000,0.000000, 
4.500000,9.008168,0.000000,50.000000,52.340000,40.200000,0.000000, 
4.516667,9.007947,0.000000,50.000000,52.340000,40.200000,0.000000, 
4.533333,9.007947,0.000000,50.000000,52.340000,40.200000,0.000000, 
4.550000,9.007947,0.000000,50.000000,52.340000,40.200000,0.000000, 
4.566667,9.007947,0.000000,50.000000,52.340000,40.200000,0.000000, 
4.583333,9.007947,0.000000,50.000000,52.340000,40.200000,0.000000, 
4.600000,9.007947,0.000000,50.000000,52.340000,40.200000,0.000000, 
4.616667,9.007947,0.000000,50.000000,52.340000,40.200000,0.000000, 
4.633333,9.007947,0.000000,50.000000,52.340000,40.200000,0.000000, 
4.650000,9.007726,0.000000,50.000000,52.340000,40.100000,0.000000, 
4.666667,9.007726,0.000000,50.000000,52.350000,40.100000,0.000000, 
4.683333,9.007505,0.000000,50.000000,52.350000,40.300000,0.000000, 
4.700000,9.007505,0.000000,50.000000,52.350000,40.300000,0.000000, 
4.716667,9.007726,0.000000,50.000000,52.350000,40.200000,0.000000, 
4.733333,9.007505,0.000000,50.000000,52.350000,40.200000,0.000000, 
4.750000,9.007505,0.000000,50.000000,52.350000,40.200000,0.000000, 
4.766667,9.007284,0.000000,50.000000,52.350000,40.200000,0.000000, 
4.783333,9.007284,0.000000,50.000000,52.350000,40.300000,0.000000, 
4.800000,9.007063,0.000000,50.000000,52.350000,40.300000,0.000000, 
4.816667,9.006842,0.000000,50.000000,52.350000,40.200000,0.000000, 
4.833333,9.006842,0.000000,50.000000,52.350000,40.200000,0.000000, 
4.850000,9.006842,0.000000,50.000000,52.360000,40.200000,0.000000, 
4.866667,9.006842,0.000000,50.000000,52.360000,40.200000,0.000000, 
4.883333,9.006621,0.000000,50.000000,52.360000,40.100000,0.000000, 
4.900000,9.006400,0.000000,50.000000,52.360000,40.100000,0.000000, 
4.916667,9.006400,0.000000,50.000000,52.360000,40.200000,0.000000, 
4.933333,9.006179,0.000000,50.000000,52.360000,40.200000,0.000000, 
4.950000,9.006179,0.000000,50.000000,52.360000,40.200000,0.000000, 
4.966667,9.006179,0.000000,50.000000,52.360000,40.200000,0.000000, 
4.983333,9.006179,0.000000,50.000000,52.360000,40.200000,0.000000, 
5.000000,9.006179,0.000000,50.000000,52.360000,40.200000,0.000000, 
5.016667,9.005959,0.000000,50.000000,52.360000,40.200000,0.000000, 
5.033333,9.005959,0.000000,50.000000,52.360000,40.200000,0.000000, 
5.050000,9.005959,0.000000,50.000000,52.360000,40.200000,0.000000, 
5.066667,9.005738,0.000000,50.000000,52.360000,40.200000,0.000000, 
5.083333,9.005738,0.000000,50.000000,52.360000,40.200000,0.000000, 
5.100000,9.005738,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.116667,9.005738,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.133333,9.005738,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.150000,9.005738,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.166667,9.005517,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.183333,9.005296,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.200000,9.005296,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.216667,9.005075,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.233333,9.005075,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.250000,9.005075,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.266667,9.005075,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.283333,9.004854,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.300000,9.004854,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.316667,9.004854,0.000000,50.000000,52.370000,40.200000,0.000000, 
5.333333,9.004633,0.000000,50.000000,52.380000,40.200000,0.000000, 
5.350000,9.004633,0.000000,50.000000,52.380000,40.300000,0.000000, 
5.366667,9.004854,0.000000,50.000000,52.380000,40.300000,0.000000, 
5.383333,9.004854,0.000000,50.000000,52.380000,40.300000,0.000000, 
5.400000,9.005075,0.000000,50.000000,52.380000,40.300000,0.000000, 
5.416667,9.005075,0.000000,50.000000,52.380000,40.100000,0.000000, 
5.433333,9.005075,0.000000,50.000000,52.380000,40.100000,0.000000, 
5.450000,9.005075,0.000000,50.000000,52.380000,40.200000,0.000000, 
5.466667,9.005075,0.000000,50.000000,52.380000,40.200000,0.000000, 
5.483333,9.005296,0.000000,50.000000,52.380000,40.200000,0.000000, 
5.500000,9.005075,0.000000,50.000000,52.380000,40.200000,0.000000, 
5.516667,9.005075,0.000000,50.000000,52.380000,40.200000,0.000000, 
5.533333,9.005075,0.000000,50.000000,52.380000,40.200000,0.000000, 
5.550000,9.005075,0.000000,50.000000,52.380000,40.200000,0.000000, 
5.566667,9.004854,0.000000,50.000000,52.380000,40.200000,0.000000, 
5.583333,9.004854,0.000000,50.000000,52.380000,40.200000,0.000000, 
5.600000,9.004633,0.000000,50.000000,52.380000,40.200000,0.000000, 
5.616667,9.004412,0.000000,50.000000,52.380000,40.200000,0.000000, 
5.633333,9.004412,0.000000,50.000000,52.380000,40.200000,0.000000, 
5.650000,9.004191,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.666667,9.003970,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.683333,9.003749,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.700000,9.003749,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.716667,9.003528,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.733333,9.003528,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.750000,9.003307,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.766667,9.003307,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.783333,9.003307,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.800000,9.003086,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.816667,9.003086,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.833333,9.003086,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.850000,9.002865,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.866667,9.002865,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.883333,9.002865,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.900000,9.002865,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.916667,9.002644,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.933333,9.002644,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.950000,9.002644,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.966667,9.002424,0.000000,50.000000,52.390000,40.200000,0.000000, 
5.983333,9.002424,0.000000,50.000000,52.390000,40.200000,0.000000, 
6.000000,9.002424,0.000000,50.000000,52.390000,40.200000,0.000000, 
6.016667,9.002424,0.000000,50.000000,52.390000,40.200000,0.000000, 
6.033333,9.002424,0.000000,50.000000,52.390000,40.200000,0.000000, 
6.050000,9.002424,0.000000,50.000000,52.400000,40.200000,0.000000, 
6.066667,9.002424,0.000000,50.000000,52.400000,40.200000,0.000000, 
6.083333,9.002424,0.000000,50.000000,52.400000,40.200000,0.000000, 
6.100000,9.002424,0.000000,50.000000,52.400000,40.200000,0.000000, 
6.116667,9.002644,0.000000,50.000000,52.400000,40.200000,0.000000, 
6.133333,9.002424,0.000000,50.000000,52.400000,40.200000,0.000000, 
6.150000,9.002424,0.000000,50.000000,52.400000,40.100000,0.000000, 
6.166667,9.002424,0.000000,50.000000,52.400000,40.100000,0.000000, 
6.183333,9.002424,0.000000,50.000000,52.400000,40.200000,0.000000, 
6.200000,9.002424,0.000000,50.000000,52.400000,40.200000,0.000000, 
6.216667,9.002424,0.000000,50.000000,52.400000,40.200000,0.000000, 
6.233333,9.002203,0.000000,50.000000,52.400000,40.200000,0.000000, 
6.250000,9.002203,0.000000,50.000000,52.400000,40.200000,0.000000, 
